u,v,key,osmid,highway,lanes,maxspeed,name,oneway,reversed,length,service,junction,bridge,width,access,ref,tunnel,walkability
2889720415,2889720410,0,285298383,service,,,,False,True,20.429431292306468,,,,,,,,0.4340136519449968
2889720415,2889720417,0,"[285298385, 285298383]",service,,,,False,False,53.34260352560637,parking_aisle,,,,,,,0.41409607428085815
2889720419,13198425853,0,285298387,service,,,,False,False,4.847622721219437,parking_aisle,,,,,,,0.41771641926378544
2889761872,62529974,0,285302231,residential,2,,Wellington Cross Road,False,False,32.71432343944946,,,,,,,,0.41636006851311314
2889761872,2889761872,0,8725897,residential,1,,Wellington Cross Road,False,False,62.91395412451197,,,,,,,,0.38759353636943344
2906595772,12620804518,0,286994472,service,,,,False,True,29.34441078637675,driveway,,,,,,,0.4026596982298684
2906595772,2906595781,0,286994473,service,,,,False,False,43.576934897289256,parking_aisle,,,,,,,0.38759353636943344
2912195312,62535369,0,287649511,service,,,,False,True,10.231818885152103,parking_aisle,,,,,,,0.4016400406364239
2912195312,8974577695,0,471941842,footway,,,,False,True,11.022704104668,,,,,,,,0.39334724354057987
2912195312,4427240075,0,287649511,service,,,,False,False,177.60359779210262,parking_aisle,,,,,,,0.4053605179203177
2912245600,12593315429,0,"[1360373883, 1360373884, 1360373879]",service,,,,False,True,50.6022208105268,"['parking_aisle', 'driveway']",,,24',,,,0.4037410379314457
2912246507,12593315422,0,287653714,service,,,,False,True,14.592891109162828,parking_aisle,,,,,,,0.4048434955298635
2912246509,12593315424,0,287653714,service,,,,False,True,8.87521551898133,parking_aisle,,,,,,,0.456899949238649
2912247341,2912247377,0,287654022,service,,,,False,True,80.79480671108142,driveway,,,,,,,0.39379838779036047
2912247345,3040139230,0,216972935,unclassified,4,25 mph,Briarwood Circle,False,True,6.751260068822451,,,,,,,,0.39460608669521513
2912247385,4200267524,0,"[287980553, 1362950594]",service,"['1', '3']",,,False,False,28.986024026336214,"['drive-through', 'driveway']",,,,,,,0.39460608669521513
2915334494,2915334493,0,287980959,service,,,,False,False,65.5055593412035,parking_aisle,,,,,,,0.38742757656748333
2915334498,2915334500,0,1363854834,service,,,,False,False,10.301099790796178,,,,,,,,0.38742757656748344
2915343032,2915343030,0,287981598,service,,,,False,False,18.89800696347205,parking_aisle,,,,,,,0.3842737219085336
2916510253,3913557835,0,288109260,service,,,,False,False,8.76748141143051,driveway,,,,destination,,,0.3980451543077086
2916510260,3866362413,0,288109262,service,,,,False,False,15.589530450835637,driveway,,,,destination,,,0.44890133690832973
2916515779,3913557834,0,288109597,service,,,,False,True,11.687850754552622,driveway,,,,destination,,,0.4141191434985055
2916519152,2916519155,0,"[403102873, 403102876, 403102893]",footway,,,,False,True,12.908833970086253,,,,,,,,0.4141191434985055
2917775831,2917775835,0,"[288223466, 404327204]",service,,,,False,False,44.230245867984266,parking_aisle,,,,,,,0.4021509173646304
2917775833,4066086261,0,288223465,service,,,,False,True,12.756012233036905,driveway,,,,,,,0.4121961672144265
2917775855,2917775856,0,288223473,service,,,,False,True,20.57178437421117,parking_aisle,,,,,,,0.3948676585985316
2917775865,5545502093,0,578917662,footway,,,,False,True,58.881418709320386,,,,,,,,0.4072108136501595
2917775874,3886072772,0,288223477,service,,,,False,True,20.627329486459658,parking_aisle,,,,,,,0.3948676585985316
2917943614,2917943610,0,"[403102896, 403102881, 403102878]",footway,,,,False,True,53.25021936622829,,,,,,,,0.3893407245053037
2917943621,3913557823,1,388147552,service,,,,False,False,37.198597773236145,driveway,,,,,,,0.3982639070119403
2933391518,4066086266,0,"[404325960, 404325914]",footway,,,,False,False,7.979242407642326,,,,,,,,0.41322083601645143
2933391537,2933391524,0,289799717,service,,,,False,True,94.57172594488817,parking_aisle,,,,,,,0.4536870543863773
2933391551,2933391560,0,289799721,service,,,,False,False,57.41819125069628,parking_aisle,,,,,,,0.41322083601645143
2933391560,12927167137,0,289799721,service,,,,False,False,7.053534545066347,parking_aisle,,,,,,,0.39590617785636995
2933391560,2933391551,0,289799721,service,,,,False,True,57.41819125069628,parking_aisle,,,,,,,0.3993896925162553
2952552192,5643241233,0,292342346,footway,,,,False,False,31.192268146319222,,,,8',,,,0.5673132680439629
2954336942,10799598123,0,291930092,service,,,,False,True,12.32246010749703,,,,28',,,,0.5673132680439629
2954336946,6893107666,0,291930093,service,,,,False,False,10.512711075460022,parking_aisle,,,,,,,0.406594000843836
2954336954,6893107666,0,291930093,service,,,,False,True,10.002704748356788,parking_aisle,,,,,,,0.4060680723021725
2954336955,10799598170,0,291930092,service,,,,False,False,16.073512456442614,,,,28',,,,0.4115171812634727
2954336958,2954336959,0,291930098,service,,,,False,False,44.213314822285206,parking_aisle,,,,,,,0.4157931062111817
2954336959,2954336958,0,291930098,service,,,,False,True,44.213314822285206,parking_aisle,,,,,,,0.39086384356816806
2954406290,2954406297,0,291936658,service,,,,False,False,44.36061664807525,parking_aisle,,,,,,,0.40080986856811185
2954406292,2954406297,0,226571665,service,,,,False,True,17.407699001553624,,,,22',,,,0.44015261622090274
2954406292,2954406298,0,291936656,service,,,,False,False,84.99008594945491,parking_aisle,,,,,,,0.39795376962734874
2954406295,2954406298,0,291936656,service,,,,False,True,87.42536426673449,parking_aisle,,,,,,,0.38597197315320475
2954406297,2954406298,0,291936658,service,,,,False,False,67.57378407609895,parking_aisle,,,,,,,0.38408883440182895
2954420930,6775907108,0,300601591,service,,,,False,False,10.38076461901277,driveway,,,,,,,0.4264656752761794
2954420930,2954421034,0,291938238,unclassified,,,,False,False,59.290789006075116,,,,,,,,0.3961627057562103
2954421036,5048402002,0,291938238,unclassified,,,,False,True,7.51916606179439,,,,,,,,0.49368330920387266
2954421036,5048402003,0,291938241,service,,,,False,True,24.030376557304393,driveway,,,,,,,0.4264656752761794
2954421039,6775907127,0,291938239,service,,,,False,False,4.384718460187973,alley,,,,,,,0.5494039551622211
2954716449,2954716451,0,1164985153,service,,,,False,True,25.540947069812706,,,,,,,,0.43748775477344526
2954716450,2954716468,0,305362448,service,,,,False,False,24.648604231543366,,,,24',,,,0.4330072576087773
2954716454,2954716465,0,291963933,service,,,,False,False,128.86830341176557,parking_aisle,,,,,,,0.42654977234974645
2954716462,2954716461,0,291963931,service,,,,False,True,138.79515460401234,parking_aisle,,,,,,,0.4175740854878542
2954716464,2954716463,0,291963932,service,,,,False,True,135.3462019720777,parking_aisle,,,,,,,0.42423107844034996
2954716465,2954716467,0,265956890,service,,,,False,False,18.45278410375763,,,,24',,,,0.415232541305487
2957773535,2957773535,0,"[292231569, 8728134]","['service', 'residential']",2,15 mph,Lancashire Drive,False,"[False, True]",145.40133551887322,parking_aisle,,,,,,,0.4149794627233122
2958608476,957675786,0,8720537,tertiary,2,,Bonisteel Boulevard,False,False,57.421419276581986,,,,,,,,0.399771416282129
2958608480,6893107641,0,736274776,footway,,,,False,True,5.630267716203393,,,,,,,,0.41394623186775714
2958683394,62551152,0,226571680,service,,,,False,True,12.256525267932277,,,,,,,,0.41394623186775714
2958747664,62535064,0,8726407,tertiary,2,30 mph,Baxter Road,False,False,200.46476899421108,,,,,,,,0.4187017557121395
2958747675,62484042,0,292320671,service,,,,False,True,43.12185707259022,,,,,,,,0.44955042615475377
2958759026,9176748410,0,292322287,service,,,,False,False,71.99268142085208,parking_aisle,,,,,,,0.41508018636622984
2958770576,2958770584,0,346916122,track,,,,False,True,49.21482708374921,,,,,,,,0.459057310240702
2958770584,2958770553,0,292323778,track,,,,False,True,90.68931233158793,,,,,,,,0.4100812464026492
2958770587,2958770588,0,292323779,track,,,,False,False,8.90521964902166,,,,,,,,0.3982439770674497
2958897475,4306851589,0,411705027,service,,,,False,True,19.009510204133292,,,,,,,,0.459057310240702
2958897484,2958897485,0,292333836,service,,,,False,False,11.301507119260469,driveway,,,,,,,0.40581317038841797
2958897489,2958897486,0,292333836,service,,,,False,True,61.544698688386845,driveway,,,,,,,0.3996269937015699
2958897495,2958898252,0,292333848,service,,,,False,True,54.60385913277436,parking_aisle,,,,,,,0.46408603766398143
2958897506,2958897531,0,292333843,service,,,,False,False,24.82507244029272,parking_aisle,,,,,,,0.3996269937015699
2958897510,9168516806,0,292333836,service,,,,False,False,11.264061981095846,driveway,,,,,,,0.4171699853022514
2958897511,9421817179,0,441190764,unclassified,2,,,False,False,53.320922181089664,,,,,,,,0.4562606668094816
2958897511,9421817190,0,1425908712,service,,,,False,False,2.824546702549876,,,,,,,,0.4134876471562957
2958897516,5371372826,0,556872037,footway,,,,False,False,7.5321029959568,,,,,,,,0.4114013531171062
2958897518,9421817167,0,441190764,unclassified,2,,,False,False,13.825866188566737,,,,,,,,0.4134876471562957
2958897526,2958898254,0,292333848,service,,,,False,True,8.951264687746132,parking_aisle,,,,,,,0.40646650758334074
2958897528,2958897505,0,292333840,service,,,,False,True,65.20616532146535,parking_aisle,,,,,,,0.4895893769496056
2958897531,2958897532,0,993468109,service,,,,False,False,49.15576086776795,parking_aisle,,,,,,,0.4383908075909928
2958898243,2958898238,0,292333841,service,,,,False,True,17.871137373634493,parking_aisle,,,,,,,0.4269407570524925
2958898251,2958897494,0,292333848,service,,,,False,True,37.469558475385014,parking_aisle,,,,,,,0.43634142480468285
2958898251,9168493666,0,992339522,footway,,,,False,True,34.5877003153628,,,,,,,,0.40790495386769
2958898252,2958897495,0,292333848,service,,,,False,False,54.60385913277436,parking_aisle,,,,,,,0.3861570937303117
2958898255,2958898257,0,292333836,service,,,,False,True,17.51350374994988,driveway,,,,,,,0.3861570937303117
2958898256,2958898251,0,292333848,service,,,,False,True,16.923989658060524,parking_aisle,,,,,,,0.39502492941802364
2958898260,2958897504,0,292333836,service,,,,False,True,17.624514794797516,driveway,,,,,,,0.39502492941802364
2958898283,2958898285,0,292333865,service,,,,False,True,19.770488726110393,parking_aisle,,,,,,,0.40919261402755996
2958898284,2958898286,0,292333865,service,,,,False,False,19.426226790949546,parking_aisle,,,,,,,0.43430071076701304
2958898285,2958897511,0,292333865,service,,,,False,True,26.987048073749563,parking_aisle,,,,,,,0.40919261402755996
2958898286,13025744605,0,292333865,service,,,,False,False,4.50352104172722,parking_aisle,,,,,,,0.42465411146552456
2958898290,7911554963,0,61507739,unclassified,2,,,False,False,44.089047069901895,,,,,,,,0.4358981979869837
2958898291,5371372733,0,61507739,unclassified,2,,,False,True,19.65373081799891,,,,,,,,0.4012651844805964
2958898306,2958898301,0,292333873,service,,,,False,False,22.14993733580542,parking_aisle,,,,,,,0.4395202362558325
2958898344,2958898346,0,292333886,service,,,,False,False,19.39242957770207,parking_aisle,,,,,,,0.40550712181886295
2958898346,2958898344,0,292333886,service,,,,False,True,19.39242957770207,parking_aisle,,,,,,,0.3913933026822493
2958898346,9421727494,0,292333888,service,,,,False,True,17.09897626771216,parking_aisle,,,,,,,0.40550712181886295
2958991062,9861589903,0,1075244808,footway,,,,False,False,5.27096144273334,,,,,,,,0.40843381915843807
2984573723,62583423,0,8730916,tertiary,2,,Hubbard Road,False,True,26.788087463438636,,,,,,,,0.39956498182953043
2984573723,6775917381,0,294836414,service,,,,False,False,8.292020379654446,,,,,,,,0.40843381915843807
2984591460,13194546161,0,1435531502,footway,,,,False,True,9.127321735662953,,,,,,,,0.4104192554293569
2984591461,13194553470,0,294837496,service,,,,False,False,7.139381407026733,parking_aisle,,,,,,,0.39956498182953043
2984591462,2984591465,0,"[924838627, 924838628, 924838629]",footway,,,,False,True,19.77581086212588,,,,,,,,0.4104192554293569
2984591467,13194553538,0,294837498,service,,,,False,True,10.969439150690324,parking_aisle,,,,,,,0.4171699853022514
2984591468,13194553414,0,1435531532,footway,,,,False,True,8.811333975996327,,,,,,,,0.4187017557121395
2984591471,8583116088,0,"[924838638, 924838631]",footway,,,,False,True,23.38211547225402,,,,,,,,0.40672796552471496
2984954515,1166088145,0,"[100912049, 685470670]",path,,,,False,"[False, True]",50.22914811972022,,,,,,,,0.4000875563972581
2984954515,7252799448,0,685470670,path,,,,False,True,67.81846478154303,,,,,,,,0.39752961237961654
2991838902,3873860314,0,295450346,service,,,,False,False,25.653126296297724,,,,,,,,0.42254614029507437
2991866632,2991866620,0,295452158,service,,,,False,False,58.18098240877961,driveway,,,,,,,0.4044486923301486
2995385585,62476125,0,295778514,service,,,,False,False,139.1611104823177,,,,,no,,,0.4731734766672216
3010359840,9051705733,0,"[978224498, 297185027]",footway,,,,False,"[False, True]",131.34217844830738,,,,,,,,0.4460717691069256
3010359844,9051705739,0,297185029,footway,,,,False,True,13.17635712566316,,,,,,,,0.4460717691069256
3010359846,3010359843,0,297185028,footway,,,,False,False,37.26284186147048,,,,,,,,0.3983646543828304
3010359858,9426397961,0,"[1443481489, 1443481490]",footway,,,,False,True,4.639264197919457,,,,,,,,0.40397291601541097
3010359862,3010359861,0,297185032,footway,,,,False,True,25.47642739740005,,,,,,,,0.4098498774297997
3010359863,3010359862,0,297185032,footway,,,,False,True,20.848057708989636,,,,,,,,0.40397291601541097
3010359867,3010359877,0,297185036,footway,,,,False,True,32.288155654338986,,,,,,,,0.3849722420726
3010359867,3010359862,0,441190769,footway,,,,False,False,50.03227331982278,,,,,,,,0.3963074363978267
3011274413,5616354488,0,545850629,service,,,,False,False,84.67668702878402,driveway,,,,,,,0.39983328632287507
3024902346,12995206341,0,298600704,service,,,,False,False,18.53727130821357,parking_aisle,,,,,,,0.504001743393871
3024902347,12995206338,0,298600705,service,,,,False,True,4.632889200600947,parking_aisle,,,,,,,0.5040017433938708
3024902351,9426385817,0,298600706,service,,,,False,True,4.835921685174073,parking_aisle,,,,,,,0.39254431149471086
3024902351,62518800,0,1417387094,unclassified,2,25 mph,McIntyre Drive,False,False,19.19235779680597,,,,,,,,0.47044675562801996
3025096196,2984573725,0,298621393,footway,,,,False,False,24.860167487822682,,,,,,,,0.4077733585183318
3025096200,5321270901,0,298620025,footway,,,,False,False,78.3105068578577,,,,,,,,0.39538713607029413
3025096210,5324521169,0,298620028,footway,,,,False,False,5.701316737160011,,,,,,,,0.4021730611194959
3025096210,62546709,0,8733802,tertiary,2,,Duffield Street,False,False,98.93529687307145,,,,,,,,0.4365497593360971
3025096211,4393371214,0,298804901,footway,,,,False,False,17.35739157774717,,,,,,,,0.384093467097334
3025121661,3025096196,0,298620023,footway,,,,False,True,27.414663507038778,,,,,,,,0.4559764008018935
3027466110,5324521201,0,"[551330417, 551330414, 551330415]","['footway', 'steps']",,,,False,False,20.25851806279783,,,,,,,,0.4559764008018935
3028498866,2889720392,0,285298367,service,,,,False,True,19.326272527985797,parking_aisle,,,,,,,0.4582609115902162
3040139148,35199085,0,1076635950,service,,,,False,True,21.571455359007235,,,,,,,,0.385720792191566
3040139154,3040139143,0,1076635950,service,,,,False,False,16.991166811416623,,,,,,,,0.38664565437113557
3040139155,3040139151,0,299926044,service,,,,False,True,15.825361392433047,parking_aisle,,,,,,,0.4195477619966244
3040139156,3040139155,0,299926049,service,,,,False,False,85.90560214048327,parking_aisle,,,,,,,0.3996663220285066
3040139156,3040139154,0,1076635950,service,,,,False,False,17.27296617562621,,,,,,,,0.3973603207234702
3040139167,3040139171,0,"[299926053, 299926054]",service,,,,False,"[False, True]",97.22945851635143,parking_aisle,,,,,,,0.4067844562040292
3040139172,3040139167,0,299926055,service,,,,False,True,79.47253537029343,parking_aisle,,,,,,,0.4047324651966647
3040139174,2915334485,0,8729613,unclassified,4,25 mph,Briarwood Circle,False,False,14.49467178592353,,,,,,,,0.40339467740248974
3040139179,3040139174,0,299926057,service,,,,False,True,27.820615504380743,parking_aisle,,,,,,,0.39725332223759663
3040139180,3040139181,0,299926059,service,,,,False,False,14.600337817517932,parking_aisle,,,,,,,0.40995787124219785
3040139188,3040139191,0,216972935,unclassified,4,25 mph,Briarwood Circle,False,True,18.511864605916784,,,,,,,,0.39382742031118195
3040139190,3040139182,0,299926059,service,,,,False,False,14.968888181151092,parking_aisle,,,,,,,0.41082696902033794
3040139194,5371550386,0,216972935,unclassified,4,25 mph,Briarwood Circle,False,True,12.673436182263176,,,,,,,,0.41082696902033794
3040139206,3040139209,0,299926070,service,,,,False,True,151.11642765090738,parking_aisle,,,,,,,0.40243169990171146
